"catchID","Date","Flow_Top_Calib","Min_500","Max_500"
39001,1941-03-18,114.441,59.096,281.695
39001,1941-03-19,103.903,56.54,250.603
39001,1941-03-20,95.317,54.759,241.974
39001,1941-03-21,88.177,52.886,215.671
39001,1941-03-22,82.158,49.589,194.023
39001,1941-03-23,77.054,46.895,180.981
39001,1941-03-24,72.714,44.768,169.661
39001,1941-03-25,69.583,44.435,159.572
39001,1941-03-26,69.196,49.458,150.616
39001,1941-03-27,72.689,54.583,145.137
39001,1941-03-28,82.26,59.329,150.043
39001,1941-03-29,101.603,62.707,189.963
39001,1941-03-30,112.241,63.36,171.654
39001,1941-03-31,114.447,65.711,173.139
39001,1941-04-01,118.737,70.181,212.391
39001,1941-04-02,119.873,77.269,277.123
39001,1941-04-03,132.716,79.095,337.784
39001,1941-04-04,165.68,82.875,307.185
39001,1941-04-05,209.415,88.749,337.475
39001,1941-04-06,210.845,95.249,269.886
39001,1941-04-07,179.551,91.091,258.581
39001,1941-04-08,151.429,82.512,265.437
39001,1941-04-09,130.898,73.657,225.146
39001,1941-04-10,115.424,64.404,202.154
39001,1941-04-11,103.334,56.898,196.166
39001,1941-04-12,93.619,52.988,190.89
39001,1941-04-13,85.633,49.528,181.104
39001,1941-04-14,78.941,46.314,169.278
39001,1941-04-15,73.247,42.688,162.078
39001,1941-04-16,68.339,39.628,142.894
39001,1941-04-17,64.066,37.007,128.545
39001,1941-04-18,60.678,35.514,120.659
39001,1941-04-19,59.051,37.296,114.662
39001,1941-04-20,59.794,42.787,109.438
39001,1941-04-21,63.484,43.322,105.589
39001,1941-04-22,70.868,45.594,107.191
39001,1941-04-23,70.696,42.815,98.835
39001,1941-04-24,66.944,39.875,100.83
39001,1941-04-25,62.533,37.242,93.272
39001,1941-04-26,58.508,34.869,90.911
39001,1941-04-27,54.945,32.721,88.817
39001,1941-04-28,51.764,30.768,86.979
39001,1941-04-29,48.901,28.984,85.388
39001,1941-04-30,46.308,27.358,84.039
39001,1941-05-01,43.988,26.238,82.926
39001,1941-05-02,42.006,25.212,80.816
39001,1941-05-03,40.381,24.373,78.401
39001,1941-05-04,39.119,23.204,75.969
39001,1941-05-05,38.204,22.053,73.639
39001,1941-05-06,36.684,20.981,71.419
39001,1941-05-07,35.11,19.979,69.305
39001,1941-05-08,33.635,19.043,67.292
39001,1941-05-09,32.248,18.09,65.376
39001,1941-05-10,30.941,17.098,63.552
39001,1941-05-11,29.708,16.18,61.817
39001,1941-05-12,28.543,15.329,60.166
39001,1941-05-13,27.439,14.537,58.596
39001,1941-05-14,26.394,13.799,57.102
39001,1941-05-15,25.403,13.112,55.569
39001,1941-05-16,24.464,12.473,54.082
39001,1941-05-17,23.575,11.881,52.65
39001,1941-05-18,22.735,11.327,51.273
39001,1941-05-19,21.934,10.804,49.948
39001,1941-05-20,21.171,10.312,48.672
39001,1941-05-21,20.443,9.851,47.443
39001,1941-05-22,19.775,9.46,46.261
39001,1941-05-23,19.227,9.23,45.125
39001,1941-05-24,18.87,9.286,44.035
39001,1941-05-25,18.965,10.104,50.894
39001,1941-05-26,20.076,10.728,63.482
39001,1941-05-27,22.246,10.825,86.36
39001,1941-05-28,26.654,11.249,95.602
39001,1941-05-29,32.955,11.971,110.27
39001,1941-05-30,37.556,12.581,112.659
39001,1941-05-31,38.201,12.643,127.706
39001,1941-06-01,38.753,12.798,113.925
39001,1941-06-02,40.546,13.206,109.674
39001,1941-06-03,38.752,12.86,75.888
39001,1941-06-04,36.485,12.471,69.8
39001,1941-06-05,34.932,12.187,80.296
39001,1941-06-06,34.216,12.044,84.519
39001,1941-06-07,34.6,12.105,78.455
39001,1941-06-08,36.699,12.502,69.996
39001,1941-06-09,37.674,12.763,117.577
39001,1941-06-10,41.408,13.89,146.856
39001,1941-06-11,50.646,16.552,196.671
39001,1941-06-12,60.998,18.895,168.927
39001,1941-06-13,76.741,20.293,185.493
39001,1941-06-14,73.808,21.419,151.204
39001,1941-06-15,66.433,22.495,154.8
39001,1941-06-16,60.122,23.006,137.893
39001,1941-06-17,54.795,22.347,110.536
39001,1941-06-18,50.238,21.354,98.362
39001,1941-06-19,46.296,20.417,105.077
39001,1941-06-20,42.854,19.537,106.059
39001,1941-06-21,39.821,17.335,95.863
39001,1941-06-22,37.131,15.4,90.217
39001,1941-06-23,34.728,14.022,80.428
39001,1941-06-24,32.569,12.952,68.732
39001,1941-06-25,30.62,12.067,60.402
39001,1941-06-26,28.852,11.302,53.808
39001,1941-06-27,27.241,10.622,49.631
39001,1941-06-28,25.769,10.004,47.796
39001,1941-06-29,24.418,9.435,46.061
39001,1941-06-30,23.174,8.907,44.418
39001,1941-07-01,22.027,8.414,42.859
39001,1941-07-02,20.965,7.951,41.38
39001,1941-07-03,19.981,7.517,39.975
39001,1941-07-04,19.066,7.109,38.638
39001,1941-07-05,18.214,6.724,37.366
39001,1941-07-06,17.419,6.361,36.155
39001,1941-07-07,16.676,6.02,35
39001,1941-07-08,15.98,5.698,33.898
39001,1941-07-09,15.328,5.394,32.846
39001,1941-07-10,14.717,5.109,31.841
39001,1941-07-11,14.158,4.863,30.881
39001,1941-07-12,13.734,4.772,29.972
39001,1941-07-13,13.667,5.141,45.19
39001,1941-07-14,14.311,6.552,49.941
39001,1941-07-15,16.042,8.873,58.021
39001,1941-07-16,18.878,9.157,52.179
39001,1941-07-17,21.971,9.594,68.22
39001,1941-07-18,22.531,9.642,93.259
39001,1941-07-19,22.346,9.616,89.978
39001,1941-07-20,21.915,9.537,79.731
39001,1941-07-21,21.919,9.603,64.821
39001,1941-07-22,22.58,9.868,45.627
39001,1941-07-23,23.387,10.191,46.436
39001,1941-07-24,22.542,9.965,53.907
39001,1941-07-25,21.484,9.707,54.743
39001,1941-07-26,20.815,9.545,49.787
39001,1941-07-27,20.752,9.554,45.74
39001,1941-07-28,21.457,9.792,43.563
39001,1941-07-29,23.147,10.324,44.82
39001,1941-07-30,23.958,10.634,44.904
39001,1941-07-31,23.534,10.578,50.697
39001,1941-08-01,23.337,10.651,45.7
39001,1941-08-02,23.335,10.793,43.192
39001,1941-08-03,23.803,11.13,41.277
39001,1941-08-04,23.04,10.934,40.094
39001,1941-08-05,22.19,10.731,41.451
39001,1941-08-06,21.693,10.65,41.716
39001,1941-08-07,21.618,10.72,40.132
39001,1941-08-08,22.034,10.98,38.218
39001,1941-08-09,21.396,10.785,37.612
39001,1941-08-10,20.818,10.662,36.803
39001,1941-08-11,20.766,10.763,35.148
39001,1941-08-12,21.111,11.05,35.698
39001,1941-08-13,22.202,11.712,37.219
39001,1941-08-14,22.95,11.85,38.454
39001,1941-08-15,22.892,12.015,39.739
39001,1941-08-16,22.918,12.113,39.849
39001,1941-08-17,23.227,12.465,98.862
39001,1941-08-18,25.118,12.928,88.572
39001,1941-08-19,29.614,13.362,104.398
39001,1941-08-20,34.481,13.94,96.271
39001,1941-08-21,41.692,14.544,111.361
39001,1941-08-22,41.647,15.119,100.346
39001,1941-08-23,41.004,15.705,141.142
39001,1941-08-24,41.654,16.351,120.826
39001,1941-08-25,44.853,17.119,133.547
39001,1941-08-26,51.098,18.027,109.13
39001,1941-08-27,62.521,18.97,131.275
39001,1941-08-28,60.229,20.199,100.409
39001,1941-08-29,55.417,21.664,115.174
39001,1941-08-30,51.656,23.183,100.356
39001,1941-08-31,48.811,24.667,87.287
39001,1941-09-01,45.357,25.324,73.956
39001,1941-09-02,42.132,24.64,77.862
39001,1941-09-03,39.297,21.636,77.542
39001,1941-09-04,36.785,19.032,72.96
39001,1941-09-05,34.573,15.538,69.598
39001,1941-09-06,32.68,13.65,63.562
39001,1941-09-07,31.096,12.562,55.991
39001,1941-09-08,29.809,11.954,50.593
39001,1941-09-09,28.803,11.663,46.282
39001,1941-09-10,27.435,11.599,42.943
39001,1941-09-11,26.079,11.718,41.814
39001,1941-09-12,24.832,11.997,40.631
39001,1941-09-13,23.683,11.781,39.499
39001,1941-09-14,22.619,10.488,38.417
39001,1941-09-15,21.632,9.575,37.383
39001,1941-09-16,20.715,8.89,36.393
39001,1941-09-17,19.86,8.348,35.446
39001,1941-09-18,19.061,7.902,34.539
39001,1941-09-19,18.314,7.523,33.669
39001,1941-09-20,17.613,7.192,32.835
39001,1941-09-21,16.954,6.898,32.034
39001,1941-09-22,16.334,6.632,31.265
39001,1941-09-23,15.75,6.386,30.526
39001,1941-09-24,15.198,6.157,29.815
39001,1941-09-25,14.677,5.944,29.167
39001,1941-09-26,14.184,5.743,28.608
39001,1941-09-27,13.717,5.553,28.066
39001,1941-09-28,13.306,5.418,27.541
39001,1941-09-29,13.031,5.443,27.035
39001,1941-09-30,12.934,5.673,26.547
39001,1941-10-01,13.044,6.143,26.077
39001,1941-10-02,13.392,6.898,25.626
39001,1941-10-03,13.113,7.138,25.193
39001,1941-10-04,12.705,6.826,24.762
39001,1941-10-05,12.32,6.538,24.333
39001,1941-10-06,11.955,6.274,23.917
39001,1941-10-07,11.613,6.036,23.513
39001,1941-10-08,11.301,5.832,23.12
39001,1941-10-09,11.095,5.797,29.341
39001,1941-10-10,11.205,6.371,30.823
39001,1941-10-11,11.902,7.627,34.348
39001,1941-10-12,13.455,8.263,38.299
39001,1941-10-13,15.937,8.322,41.79
39001,1941-10-14,17.564,8.52,47.506
39001,1941-10-15,17.262,8.875,62.408
39001,1941-10-16,16.628,9.409,50.455
39001,1941-10-17,16.092,10.154,53.049
39001,1941-10-18,15.745,10.787,35.587
39001,1941-10-19,15.636,10.689,26.98
39001,1941-10-20,15.807,10.354,31.471
39001,1941-10-21,16.133,10.021,34.431
39001,1941-10-22,15.797,9.704,32.991
39001,1941-10-23,15.279,9.403,29.64
39001,1941-10-24,14.779,9.117,27.245
39001,1941-10-25,14.316,8.925,25.543
39001,1941-10-26,13.908,8.869,24.374
39001,1941-10-27,13.562,8.611,24.006
39001,1941-10-28,13.283,8.366,23.434
39001,1941-10-29,13.074,7.921,22.333
39001,1941-10-30,12.765,7.594,21.341
39001,1941-10-31,12.553,7.664,20.513
39001,1941-11-01,12.513,8.141,19.845
39001,1941-11-02,12.678,8.389,19.328
39001,1941-11-03,13.088,8.224,19.728
39001,1941-11-04,12.892,8.128,18.86
39001,1941-11-05,12.591,7.911,18.56
39001,1941-11-06,12.355,7.872,18.382
39001,1941-11-07,12.211,8.116,18.348
39001,1941-11-08,12.07,7.902,18.463
39001,1941-11-09,12.041,7.946,18.739
39001,1941-11-10,12.247,8.112,19.389
39001,1941-11-11,12.468,8.211,50.004
39001,1941-11-12,13.416,8.79,61.937
39001,1941-11-13,15.975,9.759,111.317
39001,1941-11-14,22.07,10.004,116.101
39001,1941-11-15,33.383,10.47,141.093
39001,1941-11-16,42.487,11.052,156.804
39001,1941-11-17,50.139,11.724,159.858
39001,1941-11-18,48.865,12.709,147.162
39001,1941-11-19,49.262,13.93,155.176
39001,1941-11-20,52.193,15.052,130.463
39001,1941-11-21,53.813,16.146,99.988
39001,1941-11-22,52.49,17.568,94.561
39001,1941-11-23,51.545,19.366,105.725
39001,1941-11-24,51.711,21.21,105.795
39001,1941-11-25,54.092,22.964,96.79
39001,1941-11-26,56.604,24.573,84.027
39001,1941-11-27,54.77,25.351,79.732
39001,1941-11-28,53.202,25.972,74.214
39001,1941-11-29,50.72,26.764,71.608
39001,1941-11-30,49.11,27,69.058
39001,1941-12-01,48.944,27.608,65.204
39001,1941-12-02,49.418,27.33,64.073
39001,1941-12-03,47.457,27.055,61.279
39001,1941-12-04,45.622,26.781,58.375
39001,1941-12-05,44.56,26.547,57.295
39001,1941-12-06,42.873,28.458,161.196
39001,1941-12-07,43.539,29.643,134.41
39001,1941-12-08,48.137,29.904,137.473
39001,1941-12-09,58.387,30.297,126.844
39001,1941-12-10,77.317,30.979,158.764
39001,1941-12-11,76.929,31.786,113.228
39001,1941-12-12,71.628,32.885,137.523
39001,1941-12-13,68.404,33.856,134.375
39001,1941-12-14,68.381,34.771,143.263
39001,1941-12-15,69.461,35.787,135.757
39001,1941-12-16,74.113,37.112,147.25
39001,1941-12-17,82.916,38.829,142.649
39001,1941-12-18,95.354,41.003,139.214
39001,1941-12-19,90.942,42.616,129.256
39001,1941-12-20,81.85,42.074,115.085
39001,1941-12-21,74.089,41.542,106.12
39001,1941-12-22,67.727,39.223,110.294
39001,1941-12-23,62.43,31.636,100.812
39001,1941-12-24,57.958,27.646,93.789
39001,1941-12-25,54.139,24.906,91.564
39001,1941-12-26,50.87,22.552,89.634
39001,1941-12-27,48.157,21.42,88.67
39001,1941-12-28,46.026,21.015,84.336
39001,1941-12-29,44.464,21.089,80.402
39001,1941-12-30,43.448,21.504,76.43
39001,1941-12-31,42.221,22.187,73.222
39001,1942-01-01,40.459,23.101,70.545
39001,1942-01-02,38.748,24.219,68.071
39001,1942-01-03,37.494,23.918,80.665
39001,1942-01-04,37.448,24.758,68.197
39001,1942-01-05,39.106,26.45,64.701
39001,1942-01-06,42.977,30.249,62.894
39001,1942-01-07,49.797,32.413,75.35
39001,1942-01-08,49.651,33.063,64.298
39001,1942-01-09,47.263,33.894,68.822
39001,1942-01-10,45.145,35.292,68.699
39001,1942-01-11,43.447,33.581,65.307
39001,1942-01-12,42.103,30.596,59.57
39001,1942-01-13,40.887,29.067,58.768
39001,1942-01-14,40.74,28.204,60.234
39001,1942-01-15,42.084,29.876,59.097
39001,1942-01-16,45.25,32.803,57.764
39001,1942-01-17,48.244,36.231,60.517
39001,1942-01-18,47.194,39.124,58.404
39001,1942-01-19,46.557,39.923,124.412
39001,1942-01-20,48.932,40.225,121.631
39001,1942-01-21,55.628,40.549,122.586
39001,1942-01-22,64.838,41.318,128.014
39001,1942-01-23,80.106,42.735,198.51
39001,1942-01-24,83.784,45.032,230.666
39001,1942-01-25,91.982,47.578,264.638
39001,1942-01-26,112.417,49.588,260.953
39001,1942-01-27,145.538,51.492,243.998
39001,1942-01-28,143.967,53.311,199.957
39001,1942-01-29,129.237,55.777,186.057
39001,1942-01-30,121.104,59.069,220.86
39001,1942-01-31,124.86,62.876,263.458
39001,1942-02-01,134.339,67.24,329.662
39001,1942-02-02,159.211,70.619,367.234
39001,1942-02-03,212.182,74.531,369.492
39001,1942-02-04,239.234,79.739,350.519
39001,1942-02-05,246.209,86.093,306.184
39001,1942-02-06,222.146,90.121,290.228
39001,1942-02-07,194.301,85.092,280.685
39001,1942-02-08,162.754,72.136,269.955
39001,1942-02-09,138.67,64.311,256.614
39001,1942-02-10,121.264,54.16,245.111
39001,1942-02-11,108.232,45.395,232.279
39001,1942-02-12,98.265,41.399,224.342
39001,1942-02-13,89.954,39.546,218.339
39001,1942-02-14,83.24,38.665,204.734
39001,1942-02-15,77.849,37.479,190.608
39001,1942-02-16,73.506,36.942,177.002
39001,1942-02-17,69.184,36.78,162.717
39001,1942-02-18,65.305,36.612,148.65
39001,1942-02-19,61.911,35.124,136.766
39001,1942-02-20,58.911,34.104,126.605
39001,1942-02-21,56.237,33.34,118.27
39001,1942-02-22,53.834,32.723,112.087
39001,1942-02-23,51.66,32.19,106.386
39001,1942-02-24,49.681,31.708,101.364
39001,1942-02-25,47.867,31.257,97.428
39001,1942-02-26,46.195,30.825,94.068
39001,1942-02-27,44.647,30.405,91.035
39001,1942-02-28,43.206,29.882,88.161
39001,1942-03-01,41.858,29.315,85.433
39001,1942-03-02,40.593,28.756,82.841
39001,1942-03-03,39.558,28.319,80.381
39001,1942-03-04,39.501,29.477,98.5
39001,1942-03-05,41.655,31.269,96.912
39001,1942-03-06,47.144,34.14,109.031
39001,1942-03-07,57.533,35.827,118.112
39001,1942-03-08,68.441,36.945,127.509
39001,1942-03-09,67.532,38.785,108.274
39001,1942-03-10,63.155,41.435,104.4
39001,1942-03-11,59.524,40.427,116.705
39001,1942-03-12,57.758,39.273,91.887
39001,1942-03-13,58.219,39.436,84.786
39001,1942-03-14,61.377,41.249,77.676
39001,1942-03-15,68.045,45.253,91.804
39001,1942-03-16,66.89,44.235,98.906
39001,1942-03-17,66.557,44.327,103.268
39001,1942-03-18,70.015,46.779,114.643
39001,1942-03-19,76.056,48.459,111.824
39001,1942-03-20,88.52,50.097,140.051
39001,1942-03-21,91.988,51.982,122.506
39001,1942-03-22,94.138,52.472,118.479
39001,1942-03-23,90.37,50.854,118.332
39001,1942-03-24,82.516,49.204,117.809
39001,1942-03-25,75.32,47.622,98.469
39001,1942-03-26,69.3,44.08,96.337
39001,1942-03-27,64.186,37.241,94.757
39001,1942-03-28,59.786,33.539,94.557
39001,1942-03-29,55.959,30.929,88.218
39001,1942-03-30,52.738,28.604,83.318
39001,1942-03-31,50.367,27.773,79.458
39001,1942-04-01,48.914,27.934,75.559
39001,1942-04-02,48.43,28.857,72.423
39001,1942-04-03,49.039,30.522,70.154
39001,1942-04-04,47.686,33.433,69.006
39001,1942-04-05,47.041,32.869,66.225
39001,1942-04-06,48.213,33.124,70.259
39001,1942-04-07,52.319,35.05,73.446
39001,1942-04-08,59.119,37.925,92.836
39001,1942-04-09,63.992,39.23,116.685
39001,1942-04-10,74.19,41.231,155.446
39001,1942-04-11,85.496,42.843,158.3
39001,1942-04-12,98.75,43.837,170.816
39001,1942-04-13,103.448,44.706,138.21
39001,1942-04-14,94.069,45.838,138.981
39001,1942-04-15,84.156,44.528,131.47
39001,1942-04-16,76.09,43.266,116.009
39001,1942-04-17,69.396,40.774,103.085
39001,1942-04-18,63.749,34.713,104.46
39001,1942-04-19,58.917,31.191,103.382
39001,1942-04-20,54.731,27.251,99.506
39001,1942-04-21,51.066,25.019,92.403
39001,1942-04-22,47.828,23.512,87.155
39001,1942-04-23,44.943,22.349,80.841
39001,1942-04-24,42.354,21.366,71.456
39001,1942-04-25,40.018,20.488,67.757
39001,1942-04-26,37.897,19.678,65.039
39001,1942-04-27,35.964,18.916,62.793
39001,1942-04-28,34.19,18.192,60.658
39001,1942-04-29,32.555,17.501,58.627
39001,1942-04-30,31.042,16.701,56.693
39001,1942-05-01,29.638,15.756,54.851
39001,1942-05-02,28.329,14.887,53.093
39001,1942-05-03,27.108,14.084,51.7
39001,1942-05-04,25.964,13.34,50.419
39001,1942-05-05,24.891,12.65,49.18
39001,1942-05-06,23.883,12.007,47.982
39001,1942-05-07,22.933,11.408,46.824
39001,1942-05-08,22.036,10.847,45.703
39001,1942-05-09,21.189,10.323,44.619
39001,1942-05-10,20.584,10.171,64.464
39001,1942-05-11,20.714,11.321,54.257
39001,1942-05-12,21.937,13.847,58.013
39001,1942-05-13,24.757,14.656,51.119
39001,1942-05-14,29.901,15.198,69.554
39001,1942-05-15,30.477,14.941,66.868
39001,1942-05-16,30.427,14.726,85.676
39001,1942-05-17,29.573,14.33,73.635
39001,1942-05-18,28.946,14.012,71.706
39001,1942-05-19,28.962,13.832,43.55
39001,1942-05-20,28.313,13.508,41.565
39001,1942-05-21,27.853,13.253,48.089
39001,1942-05-22,27.525,13.028,50.891
39001,1942-05-23,26.684,12.699,60.743
39001,1942-05-24,26.629,12.599,58.911
39001,1942-05-25,28.102,12.915,72.459
39001,1942-05-26,32.452,14.076,88.663
39001,1942-05-27,41.233,16.655,143.274
39001,1942-05-28,48.64,19.036,154.234
39001,1942-05-29,60.731,19.981,171.535
39001,1942-05-30,69.993,20.816,145.302
39001,1942-05-31,67.166,22.117,145.57
39001,1942-06-01,62.161,23.15,126.661
39001,1942-06-02,58.259,24.074,128.246
39001,1942-06-03,53.634,24.464,91.599
39001,1942-06-04,49.368,23.796,100.025
39001,1942-06-05,45.658,23.148,100.288
39001,1942-06-06,42.401,22.523,98.526
39001,1942-06-07,39.519,18.979,84.236
39001,1942-06-08,36.951,16.123,82.677
39001,1942-06-09,34.648,14.317,73.196
39001,1942-06-10,32.571,13.038,63.57
39001,1942-06-11,30.689,12.053,57.046
39001,1942-06-12,29.001,11.276,51.733
39001,1942-06-13,27.541,10.707,46.756
39001,1942-06-14,26.317,10.323,44.452
39001,1942-06-15,25.327,10.102,42.983
39001,1942-06-16,24.562,10.03,41.594
39001,1942-06-17,23.464,10.1,40.281
39001,1942-06-18,22.36,10.309,39.039
39001,1942-06-19,21.333,10.65,37.865
39001,1942-06-20,20.376,10.248,36.756
39001,1942-06-21,19.482,9.265,35.708
39001,1942-06-22,18.645,8.366,34.718
39001,1942-06-23,17.861,7.664,33.785
39001,1942-06-24,17.125,7.089,32.905
39001,1942-06-25,16.433,6.602,32.074
39001,1942-06-26,15.782,6.178,31.211
39001,1942-06-27,15.168,5.802,30.33
39001,1942-06-28,14.589,5.463,29.483
39001,1942-06-29,14.042,5.153,28.668
39001,1942-06-30,13.525,4.868,27.885
39001,1942-07-01,13.036,4.605,27.132
39001,1942-07-02,12.573,4.362,26.407
39001,1942-07-03,12.136,4.135,25.712
39001,1942-07-04,11.723,3.926,25.262
39001,1942-07-05,11.331,3.733,24.825
39001,1942-07-06,10.959,3.556,24.4
39001,1942-07-07,10.609,3.398,23.986
39001,1942-07-08,10.286,3.265,23.584
39001,1942-07-09,9.992,3.157,23.193
39001,1942-07-10,9.748,3.103,22.812
39001,1942-07-11,9.592,3.152,22.444
39001,1942-07-12,9.485,3.329,22.087
39001,1942-07-13,9.476,3.666,21.742
39001,1942-07-14,9.537,4.171,21.408
39001,1942-07-15,9.335,4.036,21.086
39001,1942-07-16,9.092,3.924,20.776
39001,1942-07-17,8.887,3.811,20.477
39001,1942-07-18,8.705,3.752,20.191
39001,1942-07-19,8.591,3.785,19.916
39001,1942-07-20,8.565,3.932,19.654
39001,1942-07-21,8.638,3.89,19.4
39001,1942-07-22,8.457,3.748,19.158
39001,1942-07-23,8.225,3.614,18.922
39001,1942-07-24,8.002,3.486,18.669
39001,1942-07-25,7.788,3.365,18.421
39001,1942-07-26,7.62,3.301,24.782
39001,1942-07-27,7.599,3.425,22.755
39001,1942-07-28,7.785,3.84,18.991
39001,1942-07-29,8.233,4.543,17.526
39001,1942-07-30,9.019,4.768,18.129
39001,1942-07-31,8.958,4.656,23.331
39001,1942-08-01,8.7,4.493,30.716
39001,1942-08-02,8.46,4.32,20.642
39001,1942-08-03,8.247,4.184,21.015
39001,1942-08-04,8.067,4.091,16.402
39001,1942-08-05,7.924,4.028,16.252
39001,1942-08-06,7.8,3.906,16.345
39001,1942-08-07,7.609,3.76,16.903
39001,1942-08-08,7.419,3.635,15.879
39001,1942-08-09,7.265,3.558,15.692
39001,1942-08-10,7.158,3.545,15.499
39001,1942-08-11,7.105,3.599,15.312
39001,1942-08-12,7.105,3.535,15.131
39001,1942-08-13,6.961,3.411,14.956
39001,1942-08-14,6.79,3.294,14.786
39001,1942-08-15,6.634,3.195,14.622
39001,1942-08-16,6.515,3.146,14.455
39001,1942-08-17,6.445,3.163,14.293
39001,1942-08-18,6.432,3.261,14.137
39001,1942-08-19,6.49,3.233,13.987
39001,1942-08-20,6.401,3.164,13.844
39001,1942-08-21,6.307,3.141,13.707
39001,1942-08-22,6.258,3.181,13.56
39001,1942-08-23,6.275,3.166,13.417
39001,1942-08-24,6.214,3.149,13.28
39001,1942-08-25,6.199,3.242,22.114
39001,1942-08-26,6.346,3.429,21.191
39001,1942-08-27,6.547,3.503,18.561
39001,1942-08-28,6.943,3.566,16.513
39001,1942-08-29,7.688,3.697,44.604
39001,1942-08-30,7.968,3.964,48.917
39001,1942-08-31,8.454,4.129,42.177
39001,1942-09-01,9.472,4.382,36.59
39001,1942-09-02,11.248,4.816,47.584
39001,1942-09-03,11.503,4.985,52.013
39001,1942-09-04,11.231,5.124,62.498
39001,1942-09-05,11,5.289,45.19
39001,1942-09-06,10.859,5.2,43.012
39001,1942-09-07,10.816,5.082,29.504
39001,1942-09-08,10.538,4.967,31.492
39001,1942-09-09,10.218,4.855,34.35
39001,1942-09-10,9.914,4.747,34.53
39001,1942-09-11,9.623,4.642,29.996
39001,1942-09-12,9.345,4.54,26.319
39001,1942-09-13,9.08,4.441,23.583
39001,1942-09-14,8.826,4.346,21.505
39001,1942-09-15,8.583,4.229,19.827
39001,1942-09-16,8.35,3.765,18.602
39001,1942-09-17,8.127,3.4,17.514
39001,1942-09-18,7.914,3.107,16.542
39001,1942-09-19,7.71,2.868,15.669
39001,1942-09-20,7.533,2.693,14.89
39001,1942-09-21,7.426,2.629,14.213
39001,1942-09-22,7.44,2.729,13.787
39001,1942-09-23,7.617,3.049,13.636
39001,1942-09-24,7.971,3.696,13.974
39001,1942-09-25,8.212,4.392,14.505
39001,1942-09-26,8.206,4.3,14.399
39001,1942-09-27,8.215,4.211,15.265
39001,1942-09-28,8.088,4.191,13.855
39001,1942-09-29,7.943,4.418,13.581
39001,1942-09-30,7.899,4.448,14.694
39001,1942-10-01,8.001,4.458,14.362
39001,1942-10-02,8.283,4.528,15.251
39001,1942-10-03,8.539,4.475,15.883
39001,1942-10-04,8.446,4.382,15.684
39001,1942-10-05,8.259,4.475,16.121
39001,1942-10-06,8.145,4.701,14.688
39001,1942-10-07,8.164,4.685,14.965
39001,1942-10-08,8.39,4.745,16.22
39001,1942-10-09,8.889,4.902,17.245
39001,1942-10-10,9.091,5.15,17.723
39001,1942-10-11,9.345,5.038,19.988
39001,1942-10-12,9.188,4.93,18.818
39001,1942-10-13,8.944,4.825,18.317
39001,1942-10-14,8.714,4.758,15.541
39001,1942-10-15,8.508,4.75,16.028
39001,1942-10-16,8.329,4.651,16.359
39001,1942-10-17,8.18,4.555,16.377
39001,1942-10-18,8.064,4.462,16.055
39001,1942-10-19,7.884,4.372,15.443
39001,1942-10-20,7.749,4.789,32.874
39001,1942-10-21,7.82,4.798,28.815
39001,1942-10-22,8.205,4.937,24.072
39001,1942-10-23,9.065,5.268,36.978
39001,1942-10-24,10.724,5.448,33.045
39001,1942-10-25,11.572,5.544,72.721
39001,1942-10-26,12.837,5.724,149.578
39001,1942-10-27,17.335,6.051,138.874
39001,1942-10-28,22.614,6.353,119.516
39001,1942-10-29,31.038,6.795,138.013
39001,1942-10-30,40.238,7.451,140.587
39001,1942-10-31,40.337,8.395,145.639
39001,1942-11-01,43.745,9.406,131.789
39001,1942-11-02,54.179,10.259,153.103
39001,1942-11-03,60.306,11.263,147.647
39001,1942-11-04,69.105,12.402,156.36
39001,1942-11-05,78.32,14.111,289.643
39001,1942-11-06,80.131,16.387,261.811
39001,1942-11-07,86.945,19.026,299.941
39001,1942-11-08,105.646,22.085,277.397
39001,1942-11-09,139.255,24.651,334.727
39001,1942-11-10,134.438,26.482,296.772
39001,1942-11-11,116.27,28.993,240.282
39001,1942-11-12,100.584,31.727,197.531
39001,1942-11-13,88.998,33.732,194.105
39001,1942-11-14,80.671,32.965,172.367
39001,1942-11-15,74.86,28.336,149.735
39001,1942-11-16,71.084,26.722,151.854
39001,1942-11-17,65.282,24.616,146.395
39001,1942-11-18,59.855,24.595,140.813
39001,1942-11-19,55.276,22.924,133.192
39001,1942-11-20,51.365,20.335,126.035
39001,1942-11-21,47.99,18.657,119.689
39001,1942-11-22,45.052,17.506,114.055
39001,1942-11-23,42.472,16.093,109.055
39001,1942-11-24,40.192,15.208,104.431
39001,1942-11-25,38.16,14.615,98.979
39001,1942-11-26,36.356,14.207,93.979
39001,1942-11-27,34.795,13.962,89.387
39001,1942-11-28,33.486,13.864,85.164
39001,1942-11-29,32.424,13.891,81.274
39001,1942-11-30,31.609,14.041,77.688
39001,1942-12-01,30.801,14.473,74.568
39001,1942-12-02,30.42,15.6,71.983
39001,1942-12-03,30.838,17.607,69.602
39001,1942-12-04,32.503,20.638,98.988
39001,1942-12-05,36.686,21.672,86.466
39001,1942-12-06,39.847,22.556,86.454
39001,1942-12-07,45.292,24.061,85.018
39001,1942-12-08,54.519,26.173,99.38
39001,1942-12-09,56.037,27.474,76.812
39001,1942-12-10,53.403,29.037,81.753
39001,1942-12-11,51.686,31.077,85.51
39001,1942-12-12,51.632,33.462,86.668
